image_path,image_name,ground_truth,predicted_label,confidence,correct,all_scores
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.01.27 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.01.27 PM.png,rottenbanana,rottenbanana,0.5356327891349792,True,"{'freshapples': 0.04340176284313202, 'freshbanana': 0.017105281352996826, 'freshoranges': 0.05924539268016815, 'rottenapples': 0.04892870783805847, 'rottenbanana': 0.5356327891349792, 'rottenoranges': 0.044928453862667084, 'unripe apple': 0.06102839484810829, 'unripe banana': 0.07828210294246674, 'unripe orange': 0.11144711822271347}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.05.32 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.05.32 PM.png,rottenbanana,rottenbanana,0.5279902219772339,True,"{'freshapples': 0.06027648225426674, 'freshbanana': 0.010525388643145561, 'freshoranges': 0.08126877248287201, 'rottenapples': 0.03982117027044296, 'rottenbanana': 0.5279902219772339, 'rottenoranges': 0.040245648473501205, 'unripe apple': 0.0481271892786026, 'unripe banana': 0.08584098517894745, 'unripe orange': 0.10590415447950363}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.06.33 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.06.33 PM.png,rottenbanana,rottenbanana,0.4705426096916199,True,"{'freshapples': 0.06178243085741997, 'freshbanana': 0.01120411604642868, 'freshoranges': 0.11156763881444931, 'rottenapples': 0.0494333952665329, 'rottenbanana': 0.4705426096916199, 'rottenoranges': 0.04862741380929947, 'unripe apple': 0.06238970160484314, 'unripe banana': 0.06670983880758286, 'unripe orange': 0.11774285137653351}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.07.35 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.07.35 PM.png,rottenbanana,rottenbanana,0.47830796241760254,True,"{'freshapples': 0.07037067413330078, 'freshbanana': 0.012412269599735737, 'freshoranges': 0.09459332376718521, 'rottenapples': 0.058725014328956604, 'rottenbanana': 0.47830796241760254, 'rottenoranges': 0.04728033393621445, 'unripe apple': 0.05799677222967148, 'unripe banana': 0.06788187474012375, 'unripe orange': 0.11243175715208054}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.13.39 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.13.39 PM.png,rottenbanana,rottenbanana,0.4864181578159332,True,"{'freshapples': 0.05137491598725319, 'freshbanana': 0.012454958632588387, 'freshoranges': 0.061980441212654114, 'rottenapples': 0.05057699978351593, 'rottenbanana': 0.4864181578159332, 'rottenoranges': 0.046080030500888824, 'unripe apple': 0.08346708863973618, 'unripe banana': 0.08025399595499039, 'unripe orange': 0.12739337980747223}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.16.57 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.16.57 PM.png,rottenbanana,rottenbanana,0.4219323694705963,True,"{'freshapples': 0.06871639937162399, 'freshbanana': 0.01365051232278347, 'freshoranges': 0.06706243008375168, 'rottenapples': 0.03612478822469711, 'rottenbanana': 0.4219323694705963, 'rottenoranges': 0.035488311201334, 'unripe apple': 0.05147036164999008, 'unripe banana': 0.07497953623533249, 'unripe orange': 0.2305753380060196}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.17.44 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.17.44 PM.png,rottenbanana,rottenbanana,0.47805288434028625,True,"{'freshapples': 0.07050473988056183, 'freshbanana': 0.00962954293936491, 'freshoranges': 0.10314124822616577, 'rottenapples': 0.052601899951696396, 'rottenbanana': 0.47805288434028625, 'rottenoranges': 0.042409248650074005, 'unripe apple': 0.04625196009874344, 'unripe banana': 0.08539565652608871, 'unripe orange': 0.11201277375221252}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.22.37 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.22.37 PM.png,rottenbanana,rottenbanana,0.48381945490837097,True,"{'freshapples': 0.06283178925514221, 'freshbanana': 0.014085945673286915, 'freshoranges': 0.06766941398382187, 'rottenapples': 0.050389520823955536, 'rottenbanana': 0.48381945490837097, 'rottenoranges': 0.04073857516050339, 'unripe apple': 0.06074142828583717, 'unripe banana': 0.0868450254201889, 'unripe orange': 0.1328788846731186}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.22.57 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.22.57 PM.png,rottenbanana,rottenbanana,0.5291195511817932,True,"{'freshapples': 0.05919301509857178, 'freshbanana': 0.01020821277052164, 'freshoranges': 0.0953662171959877, 'rottenapples': 0.045522551983594894, 'rottenbanana': 0.5291195511817932, 'rottenoranges': 0.04327784478664398, 'unripe apple': 0.041445061564445496, 'unripe banana': 0.07318631559610367, 'unripe orange': 0.10268121212720871}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_45_Screen Shot 2018-06-12 at 9.25.23 PM.png,rotated_by_45_Screen Shot 2018-06-12 at 9.25.23 PM.png,rottenbanana,rottenbanana,0.5285524129867554,True,"{'freshapples': 0.06289089471101761, 'freshbanana': 0.013490738347172737, 'freshoranges': 0.09256550669670105, 'rottenapples': 0.04175563529133797, 'rottenbanana': 0.5285524129867554, 'rottenoranges': 0.05994100123643875, 'unripe apple': 0.03941655531525612, 'unripe banana': 0.0788668766617775, 'unripe orange': 0.08252041041851044}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 8.51.38 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 8.51.38 PM.png,rottenbanana,rottenbanana,0.47781190276145935,True,"{'freshapples': 0.05844812095165253, 'freshbanana': 0.011219652369618416, 'freshoranges': 0.08664075285196304, 'rottenapples': 0.062192145735025406, 'rottenbanana': 0.47781190276145935, 'rottenoranges': 0.046633556485176086, 'unripe apple': 0.04767488315701485, 'unripe banana': 0.08500189334154129, 'unripe orange': 0.1243770644068718}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 8.51.46 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 8.51.46 PM.png,rottenbanana,rottenbanana,0.41756778955459595,True,"{'freshapples': 0.06385671347379684, 'freshbanana': 0.010196932591497898, 'freshoranges': 0.09463023394346237, 'rottenapples': 0.06574694067239761, 'rottenbanana': 0.41756778955459595, 'rottenoranges': 0.0496596023440361, 'unripe apple': 0.05690717697143555, 'unripe banana': 0.07453407347202301, 'unripe orange': 0.16690053045749664}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 8.53.29 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 8.53.29 PM.png,rottenbanana,rottenbanana,0.46954110264778137,True,"{'freshapples': 0.050770245492458344, 'freshbanana': 0.013439299538731575, 'freshoranges': 0.09999130666255951, 'rottenapples': 0.0491335429251194, 'rottenbanana': 0.46954110264778137, 'rottenoranges': 0.03239499777555466, 'unripe apple': 0.07879365980625153, 'unripe banana': 0.06171818822622299, 'unripe orange': 0.14421766996383667}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 8.56.21 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 8.56.21 PM.png,rottenbanana,rottenbanana,0.4995706081390381,True,"{'freshapples': 0.05126399174332619, 'freshbanana': 0.015601974911987782, 'freshoranges': 0.0605633370578289, 'rottenapples': 0.051424745470285416, 'rottenbanana': 0.4995706081390381, 'rottenoranges': 0.0511234849691391, 'unripe apple': 0.06407075375318527, 'unripe banana': 0.07791949808597565, 'unripe orange': 0.12846161425113678}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 8.56.30 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 8.56.30 PM.png,rottenbanana,rottenbanana,0.5028308033943176,True,"{'freshapples': 0.05359349399805069, 'freshbanana': 0.00866568274796009, 'freshoranges': 0.10588628798723221, 'rottenapples': 0.054565709084272385, 'rottenbanana': 0.5028308033943176, 'rottenoranges': 0.038281332701444626, 'unripe apple': 0.035104915499687195, 'unripe banana': 0.06502246856689453, 'unripe orange': 0.136049285531044}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png,rottenbanana,rottenbanana,0.48267191648483276,True,"{'freshapples': 0.05806868523359299, 'freshbanana': 0.011047233827412128, 'freshoranges': 0.09024148434400558, 'rottenapples': 0.05674457550048828, 'rottenbanana': 0.48267191648483276, 'rottenoranges': 0.038506969809532166, 'unripe apple': 0.0495607927441597, 'unripe banana': 0.07021975517272949, 'unripe orange': 0.14293856918811798}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 8.58.18 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 8.58.18 PM.png,rottenbanana,rottenbanana,0.483928382396698,True,"{'freshapples': 0.05192601680755615, 'freshbanana': 0.011944638565182686, 'freshoranges': 0.08624257147312164, 'rottenapples': 0.04127589613199234, 'rottenbanana': 0.483928382396698, 'rottenoranges': 0.030429532751441002, 'unripe apple': 0.06313639879226685, 'unripe banana': 0.056755468249320984, 'unripe orange': 0.17436102032661438}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.02.09 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.02.09 PM.png,rottenbanana,rottenbanana,0.5620644092559814,True,"{'freshapples': 0.036989726126194, 'freshbanana': 0.015671705827116966, 'freshoranges': 0.05005533993244171, 'rottenapples': 0.03913281112909317, 'rottenbanana': 0.5620644092559814, 'rottenoranges': 0.030335865914821625, 'unripe apple': 0.05919734016060829, 'unripe banana': 0.06559868156909943, 'unripe orange': 0.14095403254032135}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.02.44 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.02.44 PM.png,rottenbanana,rottenbanana,0.5215270519256592,True,"{'freshapples': 0.05280354619026184, 'freshbanana': 0.01182701624929905, 'freshoranges': 0.06743118166923523, 'rottenapples': 0.04939946532249451, 'rottenbanana': 0.5215270519256592, 'rottenoranges': 0.033899083733558655, 'unripe apple': 0.05464378744363785, 'unripe banana': 0.06365478038787842, 'unripe orange': 0.14481402933597565}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.10.37 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.10.37 PM.png,rottenbanana,rottenbanana,0.5555146336555481,True,"{'freshapples': 0.043375421315431595, 'freshbanana': 0.007678041700273752, 'freshoranges': 0.08032731711864471, 'rottenapples': 0.048365212976932526, 'rottenbanana': 0.5555146336555481, 'rottenoranges': 0.033204518258571625, 'unripe apple': 0.037775907665491104, 'unripe banana': 0.06026501581072807, 'unripe orange': 0.13349395990371704}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.12.27 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.12.27 PM.png,rottenbanana,rottenbanana,0.48923030495643616,True,"{'freshapples': 0.06433846056461334, 'freshbanana': 0.008503875695168972, 'freshoranges': 0.10725194215774536, 'rottenapples': 0.06279212236404419, 'rottenbanana': 0.48923030495643616, 'rottenoranges': 0.04606203734874725, 'unripe apple': 0.037774551659822464, 'unripe banana': 0.06870649755001068, 'unripe orange': 0.11534018814563751}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.13.16 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.13.16 PM.png,rottenbanana,rottenbanana,0.4824824631214142,True,"{'freshapples': 0.05422461777925491, 'freshbanana': 0.009588726796209812, 'freshoranges': 0.11138059198856354, 'rottenapples': 0.051908332854509354, 'rottenbanana': 0.4824824631214142, 'rottenoranges': 0.029297813773155212, 'unripe apple': 0.0689922645688057, 'unripe banana': 0.05388113111257553, 'unripe orange': 0.13824404776096344}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.13.34 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.13.34 PM.png,rottenbanana,rottenbanana,0.5498110055923462,True,"{'freshapples': 0.049238309264183044, 'freshbanana': 0.01442204974591732, 'freshoranges': 0.05786316841840744, 'rottenapples': 0.04546935111284256, 'rottenbanana': 0.5498110055923462, 'rottenoranges': 0.03861379995942116, 'unripe apple': 0.04959963634610176, 'unripe banana': 0.07503779232501984, 'unripe orange': 0.11994490027427673}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.14.43 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.14.43 PM.png,rottenbanana,rottenbanana,0.5068327784538269,True,"{'freshapples': 0.023649858310818672, 'freshbanana': 0.005761259235441685, 'freshoranges': 0.1183667778968811, 'rottenapples': 0.04792940989136696, 'rottenbanana': 0.5068327784538269, 'rottenoranges': 0.0566834956407547, 'unripe apple': 0.028066469356417656, 'unripe banana': 0.1042364165186882, 'unripe orange': 0.10847343504428864}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.19.35 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.19.35 PM.png,rottenbanana,rottenbanana,0.549232006072998,True,"{'freshapples': 0.04041885957121849, 'freshbanana': 0.009226043708622456, 'freshoranges': 0.06875279545783997, 'rottenapples': 0.04870951548218727, 'rottenbanana': 0.549232006072998, 'rottenoranges': 0.03731086477637291, 'unripe apple': 0.042799804359674454, 'unripe banana': 0.06488905102014542, 'unripe orange': 0.1386609971523285}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.25.00 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.25.00 PM.png,rottenbanana,rottenbanana,0.4661443531513214,True,"{'freshapples': 0.06002198904752731, 'freshbanana': 0.009850040078163147, 'freshoranges': 0.1073264330625534, 'rottenapples': 0.05936020612716675, 'rottenbanana': 0.4661443531513214, 'rottenoranges': 0.04096724092960358, 'unripe apple': 0.03851666301488876, 'unripe banana': 0.07379396259784698, 'unripe orange': 0.14401912689208984}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_60_Screen Shot 2018-06-12 at 9.25.54 PM.png,rotated_by_60_Screen Shot 2018-06-12 at 9.25.54 PM.png,rottenbanana,rottenbanana,0.4752694368362427,True,"{'freshapples': 0.06178591400384903, 'freshbanana': 0.00944401416927576, 'freshoranges': 0.105556420981884, 'rottenapples': 0.05349273607134819, 'rottenbanana': 0.4752694368362427, 'rottenoranges': 0.03744202479720116, 'unripe apple': 0.03744468837976456, 'unripe banana': 0.07415260374546051, 'unripe orange': 0.14541217684745789}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 8.50.04 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 8.50.04 PM.png,rottenbanana,rottenbanana,0.392095148563385,True,"{'freshapples': 0.05219214782118797, 'freshbanana': 0.01823507249355316, 'freshoranges': 0.10815977305173874, 'rottenapples': 0.05437690392136574, 'rottenbanana': 0.392095148563385, 'rottenoranges': 0.045948926359415054, 'unripe apple': 0.09655295312404633, 'unripe banana': 0.05274268239736557, 'unripe orange': 0.17969641089439392}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 8.51.30 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 8.51.30 PM.png,rottenbanana,rottenbanana,0.5419973134994507,True,"{'freshapples': 0.04764676094055176, 'freshbanana': 0.01119530014693737, 'freshoranges': 0.06846065074205399, 'rottenapples': 0.04658656567335129, 'rottenbanana': 0.5419973134994507, 'rottenoranges': 0.03263082727789879, 'unripe apple': 0.04326760768890381, 'unripe banana': 0.06313526630401611, 'unripe orange': 0.14507973194122314}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 8.52.01 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 8.52.01 PM.png,rottenbanana,rottenbanana,0.49737614393234253,True,"{'freshapples': 0.06445018947124481, 'freshbanana': 0.011099740862846375, 'freshoranges': 0.08202233910560608, 'rottenapples': 0.045633770525455475, 'rottenbanana': 0.49737614393234253, 'rottenoranges': 0.039182499051094055, 'unripe apple': 0.058105308562517166, 'unripe banana': 0.07013344019651413, 'unripe orange': 0.13199663162231445}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 8.52.11 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 8.52.11 PM.png,rottenbanana,rottenbanana,0.49142971634864807,True,"{'freshapples': 0.058359257876873016, 'freshbanana': 0.00979863852262497, 'freshoranges': 0.08618107438087463, 'rottenapples': 0.05084211006760597, 'rottenbanana': 0.49142971634864807, 'rottenoranges': 0.044284503906965256, 'unripe apple': 0.06032184883952141, 'unripe banana': 0.07612049579620361, 'unripe orange': 0.12266230583190918}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 8.55.35 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 8.55.35 PM.png,rottenbanana,rottenbanana,0.503938615322113,True,"{'freshapples': 0.058834414929151535, 'freshbanana': 0.011419870890676975, 'freshoranges': 0.08159150183200836, 'rottenapples': 0.04803237318992615, 'rottenbanana': 0.503938615322113, 'rottenoranges': 0.0358409620821476, 'unripe apple': 0.06342901289463043, 'unripe banana': 0.06363818049430847, 'unripe orange': 0.13327506184577942}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 8.56.30 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 8.56.30 PM.png,rottenbanana,rottenbanana,0.5351213812828064,True,"{'freshapples': 0.05605548620223999, 'freshbanana': 0.009775223210453987, 'freshoranges': 0.07790611684322357, 'rottenapples': 0.04327578470110893, 'rottenbanana': 0.5351213812828064, 'rottenoranges': 0.037303414195775986, 'unripe apple': 0.050303440541028976, 'unripe banana': 0.06365392357110977, 'unripe orange': 0.12660522758960724}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 8.58.57 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 8.58.57 PM.png,rottenbanana,rottenbanana,0.5290870666503906,True,"{'freshapples': 0.043975502252578735, 'freshbanana': 0.011780880391597748, 'freshoranges': 0.08294953405857086, 'rottenapples': 0.04395167529582977, 'rottenbanana': 0.5290870666503906, 'rottenoranges': 0.03311466425657272, 'unripe apple': 0.05985623970627785, 'unripe banana': 0.06446761637926102, 'unripe orange': 0.13081680238246918}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.00.17 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.00.17 PM.png,rottenbanana,rottenbanana,0.4705563485622406,True,"{'freshapples': 0.05556020885705948, 'freshbanana': 0.01088077574968338, 'freshoranges': 0.09363079071044922, 'rottenapples': 0.04725181311368942, 'rottenbanana': 0.4705563485622406, 'rottenoranges': 0.040176134556531906, 'unripe apple': 0.05086955428123474, 'unripe banana': 0.0757918730378151, 'unripe orange': 0.15528254210948944}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.01.10 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.01.10 PM.png,rottenbanana,rottenbanana,0.48708686232566833,True,"{'freshapples': 0.056491829454898834, 'freshbanana': 0.011895472183823586, 'freshoranges': 0.08725001662969589, 'rottenapples': 0.054083894938230515, 'rottenbanana': 0.48708686232566833, 'rottenoranges': 0.03250618651509285, 'unripe apple': 0.07659220695495605, 'unripe banana': 0.05284591019153595, 'unripe orange': 0.14124763011932373}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.01.21 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.01.21 PM.png,rottenbanana,rottenbanana,0.48906031250953674,True,"{'freshapples': 0.06102389097213745, 'freshbanana': 0.012874246574938297, 'freshoranges': 0.08587400615215302, 'rottenapples': 0.04975693300366402, 'rottenbanana': 0.48906031250953674, 'rottenoranges': 0.0331355556845665, 'unripe apple': 0.05738650634884834, 'unripe banana': 0.06659704446792603, 'unripe orange': 0.1442914456129074}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.03.25 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.03.25 PM.png,rottenbanana,rottenbanana,0.5100862383842468,True,"{'freshapples': 0.059462353587150574, 'freshbanana': 0.01121381763368845, 'freshoranges': 0.09566447883844376, 'rottenapples': 0.04968499019742012, 'rottenbanana': 0.5100862383842468, 'rottenoranges': 0.026325633749365807, 'unripe apple': 0.06413768976926804, 'unripe banana': 0.053773924708366394, 'unripe orange': 0.12965087592601776}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.04.01 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.04.01 PM.png,rottenbanana,rottenbanana,0.5034186840057373,True,"{'freshapples': 0.05432025343179703, 'freshbanana': 0.009974610060453415, 'freshoranges': 0.08903346955776215, 'rottenapples': 0.04705531522631645, 'rottenbanana': 0.5034186840057373, 'rottenoranges': 0.045551806688308716, 'unripe apple': 0.0586884506046772, 'unripe banana': 0.06507925689220428, 'unripe orange': 0.12687818706035614}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.04.19 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.04.19 PM.png,rottenbanana,rottenbanana,0.44264617562294006,True,"{'freshapples': 0.07080093026161194, 'freshbanana': 0.012348311021924019, 'freshoranges': 0.09921777248382568, 'rottenapples': 0.05265139788389206, 'rottenbanana': 0.44264617562294006, 'rottenoranges': 0.029693083837628365, 'unripe apple': 0.08387312293052673, 'unripe banana': 0.06572755426168442, 'unripe orange': 0.1430416703224182}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.05.37 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.05.37 PM.png,rottenbanana,rottenbanana,0.49318039417266846,True,"{'freshapples': 0.06718834489583969, 'freshbanana': 0.012583816424012184, 'freshoranges': 0.08213173598051071, 'rottenapples': 0.05335407704114914, 'rottenbanana': 0.49318039417266846, 'rottenoranges': 0.04086095467209816, 'unripe apple': 0.05314834788441658, 'unripe banana': 0.07329981029033661, 'unripe orange': 0.12425247579813004}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.09.16 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.09.16 PM.png,rottenbanana,rottenbanana,0.45665186643600464,True,"{'freshapples': 0.053909093141555786, 'freshbanana': 0.0169148538261652, 'freshoranges': 0.09894786030054092, 'rottenapples': 0.05262928456068039, 'rottenbanana': 0.45665186643600464, 'rottenoranges': 0.03216274082660675, 'unripe apple': 0.08266600221395493, 'unripe banana': 0.06195798143744469, 'unripe orange': 0.14416037499904633}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.10.10 PM.png,rotated_by_75_Screen Shot 2018-06-12 at 9.10.10 PM.png,rottenbanana,rottenbanana,0.5072647333145142,True,"{'freshapples': 0.05190025269985199, 'freshbanana': 0.011634023860096931, 'freshoranges': 0.07201637327671051, 'rottenapples': 0.05202332139015198, 'rottenbanana': 0.5072647333145142, 'rottenoranges': 0.0372769720852375, 'unripe apple': 0.05756328999996185, 'unripe banana': 0.06977493315935135, 'unripe orange': 0.14054617285728455}"
